STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00298015,"SANDIA PARK, NM US",1939-01-01,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-02,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-03,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-04,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-05,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-06,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-07,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-08,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-09,1,12,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-10,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-11,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-12,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-13,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-14,0,0,NA,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-15,0,0,6,NA,NA,NA
USC00298015,"SANDIA PARK, NM US",1939-01-16,0.1,2,6,32,20,26
USC00298015,"SANDIA PARK, NM US",1939-01-17,0.06,1.5,8,37,10,26
USC00298015,"SANDIA PARK, NM US",1939-01-18,0,0,NA,40,15,34
USC00298015,"SANDIA PARK, NM US",1939-01-19,0,0,NA,49,12,38
USC00298015,"SANDIA PARK, NM US",1939-01-20,0,0,NA,52,17,41
USC00298015,"SANDIA PARK, NM US",1939-01-21,0,0,NA,46,30,35
USC00298015,"SANDIA PARK, NM US",1939-01-22,0.85,11,11,39,20,20
USC00298015,"SANDIA PARK, NM US",1939-01-23,0,0,NA,41,19,31
USC00298015,"SANDIA PARK, NM US",1939-01-24,0,0,NA,40,10,32
USC00298015,"SANDIA PARK, NM US",1939-01-25,0,0,NA,38,7,32
USC00298015,"SANDIA PARK, NM US",1939-01-26,0,0,NA,40,10,22
USC00298015,"SANDIA PARK, NM US",1939-01-27,0,0,NA,44,13,32
USC00298015,"SANDIA PARK, NM US",1939-01-28,0.29,5,NA,46,26,26
USC00298015,"SANDIA PARK, NM US",1939-01-29,0,0,NA,40,7,26
USC00298015,"SANDIA PARK, NM US",1939-01-30,0,0,NA,44,7,32
USC00298015,"SANDIA PARK, NM US",1939-01-31,0.3,4,8,46,9,29
USC00298015,"SANDIA PARK, NM US",1939-02-01,0,0,NA,32,16,21
USC00298015,"SANDIA PARK, NM US",1939-02-02,0.53,11,15,21,13,13
USC00298015,"SANDIA PARK, NM US",1939-02-03,0,0,15,30,-10,20
USC00298015,"SANDIA PARK, NM US",1939-02-04,0,0,NA,40,7,25
USC00298015,"SANDIA PARK, NM US",1939-02-05,0.1,4,16,36,19,25
USC00298015,"SANDIA PARK, NM US",1939-02-06,0,0,NA,40,4,31
USC00298015,"SANDIA PARK, NM US",1939-02-07,0,0,10,43,27,31
USC00298015,"SANDIA PARK, NM US",1939-02-08,0,0,NA,44,14,39
USC00298015,"SANDIA PARK, NM US",1939-02-09,0,3,NA,41,14,14
USC00298015,"SANDIA PARK, NM US",1939-02-10,0,0,NA,29,-6,22
USC00298015,"SANDIA PARK, NM US",1939-02-11,0,0,5,35,0,25
USC00298015,"SANDIA PARK, NM US",1939-02-12,0,0,5,36,0,32
USC00298015,"SANDIA PARK, NM US",1939-02-13,0,0,4,35,11,25
USC00298015,"SANDIA PARK, NM US",1939-02-14,0,0,4,39,8,31
USC00298015,"SANDIA PARK, NM US",1939-02-15,0,0,4,47,19,37
USC00298015,"SANDIA PARK, NM US",1939-02-16,0.07,2,6,44,17,17
USC00298015,"SANDIA PARK, NM US",1939-02-17,0,0,6,34,11,27
USC00298015,"SANDIA PARK, NM US",1939-02-18,0.08,2,7,39,26,28
USC00298015,"SANDIA PARK, NM US",1939-02-19,0,0,6,41,19,37
USC00298015,"SANDIA PARK, NM US",1939-02-20,0,0,5,40,17,31
USC00298015,"SANDIA PARK, NM US",1939-02-21,0,0,4,39,2,21
USC00298015,"SANDIA PARK, NM US",1939-02-22,0,0,3,44,3,35
USC00298015,"SANDIA PARK, NM US",1939-02-23,0,0,3,46,10,41
USC00298015,"SANDIA PARK, NM US",1939-02-24,0,0,3,45,20,31
USC00298015,"SANDIA PARK, NM US",1939-02-25,0,0,3,46,25,37
USC00298015,"SANDIA PARK, NM US",1939-02-26,0.01,0.8,3,39,21,21
USC00298015,"SANDIA PARK, NM US",1939-02-27,0,0,3,33,14,28
USC00298015,"SANDIA PARK, NM US",1939-02-28,0,0,3,36,10,33
USC00298015,"SANDIA PARK, NM US",1939-03-01,0.11,2.5,5,36,17,30
USC00298015,"SANDIA PARK, NM US",1939-03-02,0,0,5,39,10,30
USC00298015,"SANDIA PARK, NM US",1939-03-03,0,0,5,40,4,34
USC00298015,"SANDIA PARK, NM US",1939-03-04,0,0,5,38,21,28
USC00298015,"SANDIA PARK, NM US",1939-03-05,0,0,5,37,19,24
USC00298015,"SANDIA PARK, NM US",1939-03-06,0,0,4,45,0,42
USC00298015,"SANDIA PARK, NM US",1939-03-07,0,0,3,52,16,49
USC00298015,"SANDIA PARK, NM US",1939-03-08,0,0,2,54,37,49
USC00298015,"SANDIA PARK, NM US",1939-03-09,0,0,1,60,24,53
USC00298015,"SANDIA PARK, NM US",1939-03-10,0.02,0,1,55,31,50
USC00298015,"SANDIA PARK, NM US",1939-03-11,0,0,NA,53,26,44
USC00298015,"SANDIA PARK, NM US",1939-03-12,0,0,NA,57,18,43
USC00298015,"SANDIA PARK, NM US",1939-03-13,0,0,NA,61,25,54
USC00298015,"SANDIA PARK, NM US",1939-03-14,0,0,NA,60,42,51
USC00298015,"SANDIA PARK, NM US",1939-03-15,0,0,NA,59,20,53
USC00298015,"SANDIA PARK, NM US",1939-03-16,0,0,NA,61,26,51
USC00298015,"SANDIA PARK, NM US",1939-03-17,0,0,NA,63,23,50
USC00298015,"SANDIA PARK, NM US",1939-03-18,0,0,NA,62,29,52
USC00298015,"SANDIA PARK, NM US",1939-03-19,0,0,NA,67,31,60
USC00298015,"SANDIA PARK, NM US",1939-03-20,0.03,0,NA,61,39,40
USC00298015,"SANDIA PARK, NM US",1939-03-21,0.27,0,NA,48,39,46
USC00298015,"SANDIA PARK, NM US",1939-03-22,0.69,0,NA,56,38,40
USC00298015,"SANDIA PARK, NM US",1939-03-23,0,0,NA,61,33,51
USC00298015,"SANDIA PARK, NM US",1939-03-24,0.14,0,NA,58,33,41
USC00298015,"SANDIA PARK, NM US",1939-03-25,0,0,NA,62,30,52
USC00298015,"SANDIA PARK, NM US",1939-03-26,0,0,NA,62,37,46
USC00298015,"SANDIA PARK, NM US",1939-03-27,0.1,0,0,52,33,40
USC00298015,"SANDIA PARK, NM US",1939-03-28,0.65,4.5,4,42,28,28
USC00298015,"SANDIA PARK, NM US",1939-03-29,0.2,0,0,49,25,42
USC00298015,"SANDIA PARK, NM US",1939-03-30,0,0,NA,58,28,50
USC00298015,"SANDIA PARK, NM US",1939-03-31,0,0,NA,62,30,52
USC00298015,"SANDIA PARK, NM US",1939-04-01,0,0,NA,64,31,56
USC00298015,"SANDIA PARK, NM US",1939-04-02,0,0,NA,65,34,58
USC00298015,"SANDIA PARK, NM US",1939-04-03,0,0,NA,67,41,58
USC00298015,"SANDIA PARK, NM US",1939-04-04,0.64,0,NA,65,31,39
USC00298015,"SANDIA PARK, NM US",1939-04-05,0.01,0,NA,55,35,50
USC00298015,"SANDIA PARK, NM US",1939-04-06,0.21,2,NA,52,20,28
USC00298015,"SANDIA PARK, NM US",1939-04-07,0,0,NA,55,18,52
USC00298015,"SANDIA PARK, NM US",1939-04-08,0,0,NA,68,35,63
USC00298015,"SANDIA PARK, NM US",1939-04-09,0,0,NA,72,37,64
USC00298015,"SANDIA PARK, NM US",1939-04-10,0,0,NA,66,38,57
USC00298015,"SANDIA PARK, NM US",1939-04-11,0,0,NA,67,26,36
USC00298015,"SANDIA PARK, NM US",1939-04-12,0,0,NA,68,36,60
USC00298015,"SANDIA PARK, NM US",1939-04-13,0,0,NA,69,40,59
USC00298015,"SANDIA PARK, NM US",1939-04-14,0,0,NA,63,38,55
USC00298015,"SANDIA PARK, NM US",1939-04-15,0,0,NA,57,27,42
USC00298015,"SANDIA PARK, NM US",1939-04-16,0,0,NA,56,32,48
USC00298015,"SANDIA PARK, NM US",1939-04-17,0,0,NA,61,20,51
USC00298015,"SANDIA PARK, NM US",1939-04-18,0,0,NA,65,24,61
USC00298015,"SANDIA PARK, NM US",1939-04-19,0,0,NA,70,31,66
USC00298015,"SANDIA PARK, NM US",1939-04-20,0,0,NA,70,34,62
USC00298015,"SANDIA PARK, NM US",1939-04-21,0,0,NA,72,31,66
USC00298015,"SANDIA PARK, NM US",1939-04-22,0,0,NA,78,40,66
USC00298015,"SANDIA PARK, NM US",1939-04-23,0,0,NA,70,37,57
USC00298015,"SANDIA PARK, NM US",1939-04-24,0,0,NA,65,40,58
USC00298015,"SANDIA PARK, NM US",1939-04-25,0,0,NA,71,38,64
USC00298015,"SANDIA PARK, NM US",1939-04-26,0,0,NA,72,35,65
USC00298015,"SANDIA PARK, NM US",1939-04-27,0,0,NA,69,34,61
USC00298015,"SANDIA PARK, NM US",1939-04-28,0,0,NA,70,35,62
USC00298015,"SANDIA PARK, NM US",1939-04-29,0.02,0,NA,67,37,49
USC00298015,"SANDIA PARK, NM US",1939-04-30,0.39,0,NA,67,36,63
USC00298015,"SANDIA PARK, NM US",1939-05-01,0,0,NA,75,43,64
USC00298015,"SANDIA PARK, NM US",1939-05-02,0,0,NA,77,41,68
USC00298015,"SANDIA PARK, NM US",1939-05-03,0,0,NA,72,37,65
USC00298015,"SANDIA PARK, NM US",1939-05-04,0,0,NA,77,37,67
USC00298015,"SANDIA PARK, NM US",1939-05-05,0,0,NA,78,38,72
USC00298015,"SANDIA PARK, NM US",1939-05-06,0,0,NA,77,51,63
USC00298015,"SANDIA PARK, NM US",1939-05-07,0,0,NA,69,36,62
USC00298015,"SANDIA PARK, NM US",1939-05-08,0,0,NA,73,37,69
USC00298015,"SANDIA PARK, NM US",1939-05-09,0,0,NA,77,39,74
USC00298015,"SANDIA PARK, NM US",1939-05-10,0,0,NA,78,42,73
USC00298015,"SANDIA PARK, NM US",1939-05-11,0,0,NA,74,41,69
USC00298015,"SANDIA PARK, NM US",1939-05-12,0,0,NA,69,44,56
USC00298015,"SANDIA PARK, NM US",1939-05-13,0,0,NA,63,36,55
USC00298015,"SANDIA PARK, NM US",1939-05-14,0,0,NA,68,35,59
USC00298015,"SANDIA PARK, NM US",1939-05-15,0,0,NA,71,36,66
USC00298015,"SANDIA PARK, NM US",1939-05-16,0.01,0,NA,70,36,56
USC00298015,"SANDIA PARK, NM US",1939-05-17,0,0,NA,68,35,59
USC00298015,"SANDIA PARK, NM US",1939-05-18,0,0,NA,81,37,76
USC00298015,"SANDIA PARK, NM US",1939-05-19,0,0,NA,82,44,73
USC00298015,"SANDIA PARK, NM US",1939-05-20,0,0,NA,81,41,77
USC00298015,"SANDIA PARK, NM US",1939-05-21,0,0,NA,83,43,72
USC00298015,"SANDIA PARK, NM US",1939-05-22,0,0,NA,84,42,73
USC00298015,"SANDIA PARK, NM US",1939-05-23,0,0,NA,79,42,71
USC00298015,"SANDIA PARK, NM US",1939-05-24,0,0,NA,77,34,59
USC00298015,"SANDIA PARK, NM US",1939-05-25,0,0,NA,69,42,63
USC00298015,"SANDIA PARK, NM US",1939-05-26,0,0,NA,74,37,69
USC00298015,"SANDIA PARK, NM US",1939-05-27,0,0,NA,80,37,70
USC00298015,"SANDIA PARK, NM US",1939-05-28,0.06,0,NA,78,40,59
USC00298015,"SANDIA PARK, NM US",1939-05-29,0,0,NA,75,39,57
USC00298015,"SANDIA PARK, NM US",1939-05-30,0.01,0,NA,85,42,72
USC00298015,"SANDIA PARK, NM US",1939-05-31,0.02,0,NA,81,42,71
USC00298015,"SANDIA PARK, NM US",1939-06-01,0,0,NA,83,43,71
USC00298015,"SANDIA PARK, NM US",1939-06-02,0,0,NA,83,42,72
USC00298015,"SANDIA PARK, NM US",1939-06-03,0.22,0,NA,78,53,56
USC00298015,"SANDIA PARK, NM US",1939-06-04,0,0,NA,81,44,77
USC00298015,"SANDIA PARK, NM US",1939-06-05,0,0,NA,83,56,75
USC00298015,"SANDIA PARK, NM US",1939-06-06,0,0,NA,81,43,73
USC00298015,"SANDIA PARK, NM US",1939-06-07,0,0,NA,83,46,75
USC00298015,"SANDIA PARK, NM US",1939-06-08,0,0,NA,84,47,74
USC00298015,"SANDIA PARK, NM US",1939-06-09,0,0,NA,88,47,80
USC00298015,"SANDIA PARK, NM US",1939-06-10,0,0,NA,86,48,81
USC00298015,"SANDIA PARK, NM US",1939-06-11,0,0,NA,91,51,80
USC00298015,"SANDIA PARK, NM US",1939-06-12,0,0,NA,90,45,81
USC00298015,"SANDIA PARK, NM US",1939-06-13,0,0,NA,94,52,87
USC00298015,"SANDIA PARK, NM US",1939-06-14,0,0,NA,92,50,80
USC00298015,"SANDIA PARK, NM US",1939-06-15,0,0,NA,92,52,82
USC00298015,"SANDIA PARK, NM US",1939-06-16,0,0,NA,86,49,84
USC00298015,"SANDIA PARK, NM US",1939-06-17,0,0,NA,87,57,78
USC00298015,"SANDIA PARK, NM US",1939-06-18,0,0,NA,81,43,65
USC00298015,"SANDIA PARK, NM US",1939-06-19,0,0,NA,79,36,74
USC00298015,"SANDIA PARK, NM US",1939-06-20,0,0,NA,81,40,72
USC00298015,"SANDIA PARK, NM US",1939-06-21,0,0,NA,85,42,76
USC00298015,"SANDIA PARK, NM US",1939-06-22,0,0,NA,85,48,77
USC00298015,"SANDIA PARK, NM US",1939-06-23,0,0,NA,87,42,70
USC00298015,"SANDIA PARK, NM US",1939-06-24,0,0,NA,87,43,65
USC00298015,"SANDIA PARK, NM US",1939-06-25,0,0,NA,88,51,79
USC00298015,"SANDIA PARK, NM US",1939-06-26,0,0,NA,86,50,76
USC00298015,"SANDIA PARK, NM US",1939-06-27,0,0,NA,87,51,77
USC00298015,"SANDIA PARK, NM US",1939-06-28,0.02,0,NA,88,48,78
USC00298015,"SANDIA PARK, NM US",1939-06-29,0,0,NA,87,47,76
USC00298015,"SANDIA PARK, NM US",1939-06-30,0,0,NA,89,48,80
USC00298015,"SANDIA PARK, NM US",1939-07-01,0,0,NA,88,42,81
USC00298015,"SANDIA PARK, NM US",1939-07-02,0.01,0,NA,92,46,72
USC00298015,"SANDIA PARK, NM US",1939-07-03,0,0,NA,86,51,68
USC00298015,"SANDIA PARK, NM US",1939-07-04,0,0,NA,82,49,72
USC00298015,"SANDIA PARK, NM US",1939-07-05,0,0,NA,87,49,75
USC00298015,"SANDIA PARK, NM US",1939-07-06,0,0,NA,89,50,73
USC00298015,"SANDIA PARK, NM US",1939-07-07,0,0,NA,94,53,78
USC00298015,"SANDIA PARK, NM US",1939-07-08,0,0,NA,90,56,77
USC00298015,"SANDIA PARK, NM US",1939-07-09,0,0,NA,87,50,76
USC00298015,"SANDIA PARK, NM US",1939-07-10,0,0,NA,89,50,78
USC00298015,"SANDIA PARK, NM US",1939-07-11,0,0,NA,89,42,82
USC00298015,"SANDIA PARK, NM US",1939-07-12,0,0,NA,90,49,71
USC00298015,"SANDIA PARK, NM US",1939-07-13,0,0,NA,86,47,77
USC00298015,"SANDIA PARK, NM US",1939-07-14,0.83,0,NA,80,54,62
USC00298015,"SANDIA PARK, NM US",1939-07-15,0.03,0,NA,82,55,76
USC00298015,"SANDIA PARK, NM US",1939-07-16,0.1,0,NA,89,56,86
USC00298015,"SANDIA PARK, NM US",1939-07-17,0,0,NA,90,52,76
USC00298015,"SANDIA PARK, NM US",1939-07-18,0.2,0,NA,90,55,75
USC00298015,"SANDIA PARK, NM US",1939-07-19,0,0,NA,89,44,80
USC00298015,"SANDIA PARK, NM US",1939-07-20,0,0,NA,90,46,85
USC00298015,"SANDIA PARK, NM US",1939-07-21,0.02,0,NA,92,52,70
USC00298015,"SANDIA PARK, NM US",1939-07-22,0.07,0,NA,83,52,60
USC00298015,"SANDIA PARK, NM US",1939-07-23,0.06,0,NA,87,48,76
USC00298015,"SANDIA PARK, NM US",1939-07-24,0,0,NA,90,52,80
USC00298015,"SANDIA PARK, NM US",1939-07-25,0,0,NA,90,48,70
USC00298015,"SANDIA PARK, NM US",1939-07-26,0.71,0,NA,82,54,62
USC00298015,"SANDIA PARK, NM US",1939-07-27,0.02,0,NA,77,49,74
USC00298015,"SANDIA PARK, NM US",1939-07-28,0.01,0,NA,72,54,64
USC00298015,"SANDIA PARK, NM US",1939-07-29,0.54,0,NA,75,55,68
USC00298015,"SANDIA PARK, NM US",1939-07-30,0.41,0,NA,76,53,67
USC00298015,"SANDIA PARK, NM US",1939-07-31,0,0,NA,80,52,75
USC00298015,"SANDIA PARK, NM US",1939-08-01,NA,0,NA,89,54,68
USC00298015,"SANDIA PARK, NM US",1939-08-02,0,0,NA,84,55,69
USC00298015,"SANDIA PARK, NM US",1939-08-03,0.12,0,NA,85,56,65
USC00298015,"SANDIA PARK, NM US",1939-08-04,0.1,0,NA,80,51,73
USC00298015,"SANDIA PARK, NM US",1939-08-05,0.65,0,NA,85,50,71
USC00298015,"SANDIA PARK, NM US",1939-08-06,NA,0,NA,86,51,70
USC00298015,"SANDIA PARK, NM US",1939-08-07,0.1,0,NA,77,50,74
USC00298015,"SANDIA PARK, NM US",1939-08-08,NA,0,NA,82,46,72
USC00298015,"SANDIA PARK, NM US",1939-08-09,NA,0,NA,83,47,73
USC00298015,"SANDIA PARK, NM US",1939-08-10,NA,0,NA,84,55,70
USC00298015,"SANDIA PARK, NM US",1939-08-11,NA,0,NA,85,49,80
USC00298015,"SANDIA PARK, NM US",1939-08-12,NA,0,NA,88,48,70
USC00298015,"SANDIA PARK, NM US",1939-08-13,NA,0,NA,84,46,65
USC00298015,"SANDIA PARK, NM US",1939-08-14,NA,0,NA,85,47,65
USC00298015,"SANDIA PARK, NM US",1939-08-15,NA,0,NA,86,47,65
USC00298015,"SANDIA PARK, NM US",1939-08-16,0.28,0,NA,87,50,65
USC00298015,"SANDIA PARK, NM US",1939-08-17,NA,0,NA,90,52,74
USC00298015,"SANDIA PARK, NM US",1939-08-18,NA,0,NA,89,51,73
USC00298015,"SANDIA PARK, NM US",1939-08-19,NA,0,NA,88,51,76
USC00298015,"SANDIA PARK, NM US",1939-08-20,0.45,0,NA,77,54,54
USC00298015,"SANDIA PARK, NM US",1939-08-21,NA,0,NA,81,47,67
USC00298015,"SANDIA PARK, NM US",1939-08-22,0.54,0,NA,80,48,73
USC00298015,"SANDIA PARK, NM US",1939-08-23,0.05,0,NA,86,47,70
USC00298015,"SANDIA PARK, NM US",1939-08-24,0.05,0,NA,84,49,68
USC00298015,"SANDIA PARK, NM US",1939-08-25,NA,0,NA,83,41,71
USC00298015,"SANDIA PARK, NM US",1939-08-26,0.1,0,NA,81,54,67
USC00298015,"SANDIA PARK, NM US",1939-08-27,0.53,0,NA,80,54,65
USC00298015,"SANDIA PARK, NM US",1939-08-28,0.05,0,NA,81,49,74
USC00298015,"SANDIA PARK, NM US",1939-08-29,NA,0,NA,85,48,68
USC00298015,"SANDIA PARK, NM US",1939-08-30,0.08,0,NA,88,49,62
USC00298015,"SANDIA PARK, NM US",1939-08-31,NA,0,NA,85,48,79
USC00298015,"SANDIA PARK, NM US",1939-09-01,0,0,NA,88,49,75
USC00298015,"SANDIA PARK, NM US",1939-09-02,0,0,NA,89,52,79
USC00298015,"SANDIA PARK, NM US",1939-09-03,0,0,NA,89,50,78
USC00298015,"SANDIA PARK, NM US",1939-09-04,0,0,NA,87,49,76
USC00298015,"SANDIA PARK, NM US",1939-09-05,0,0,NA,88,50,77
USC00298015,"SANDIA PARK, NM US",1939-09-06,0,0,NA,86,49,75
USC00298015,"SANDIA PARK, NM US",1939-09-07,0,0,NA,87,49,76
USC00298015,"SANDIA PARK, NM US",1939-09-08,0,0,NA,87,48,74
USC00298015,"SANDIA PARK, NM US",1939-09-09,0.58,0,NA,73,54,60
USC00298015,"SANDIA PARK, NM US",1939-09-10,0.1,0,NA,80,50,65
USC00298015,"SANDIA PARK, NM US",1939-09-11,0,0,NA,79,51,75
USC00298015,"SANDIA PARK, NM US",1939-09-12,0.28,0,NA,82,50,56
USC00298015,"SANDIA PARK, NM US",1939-09-13,0.1,0,NA,79,53,58
USC00298015,"SANDIA PARK, NM US",1939-09-14,0.08,0,NA,77,52,60
USC00298015,"SANDIA PARK, NM US",1939-09-15,0.45,0,NA,61,41,57
USC00298015,"SANDIA PARK, NM US",1939-09-16,0.72,0,NA,58,47,51
USC00298015,"SANDIA PARK, NM US",1939-09-17,0.01,0,NA,66,48,56
USC00298015,"SANDIA PARK, NM US",1939-09-18,0.12,0,NA,75,42,55
USC00298015,"SANDIA PARK, NM US",1939-09-19,0,0,NA,75,47,67
USC00298015,"SANDIA PARK, NM US",1939-09-20,0,0,NA,75,42,66
USC00298015,"SANDIA PARK, NM US",1939-09-21,0,0,NA,76,41,67
USC00298015,"SANDIA PARK, NM US",1939-09-22,0,0,NA,76,43,60
USC00298015,"SANDIA PARK, NM US",1939-09-23,0,0,NA,78,44,66
USC00298015,"SANDIA PARK, NM US",1939-09-24,0,0,NA,78,45,67
USC00298015,"SANDIA PARK, NM US",1939-09-25,0.02,0,NA,77,44,60
USC00298015,"SANDIA PARK, NM US",1939-09-26,0,0,NA,78,43,59
USC00298015,"SANDIA PARK, NM US",1939-09-27,0,0,NA,68,38,60
USC00298015,"SANDIA PARK, NM US",1939-09-28,0,0,NA,74,41,65
USC00298015,"SANDIA PARK, NM US",1939-09-29,0,0,NA,73,38,61
USC00298015,"SANDIA PARK, NM US",1939-09-30,0,0,NA,71,34,57
USC00298015,"SANDIA PARK, NM US",1939-10-01,0,0,NA,73,38,63
USC00298015,"SANDIA PARK, NM US",1939-10-02,0,0,NA,74,37,64
USC00298015,"SANDIA PARK, NM US",1939-10-03,0,0,NA,72,40,64
USC00298015,"SANDIA PARK, NM US",1939-10-04,0,0,NA,67,43,41
USC00298015,"SANDIA PARK, NM US",1939-10-05,0,0,NA,69,28,43
USC00298015,"SANDIA PARK, NM US",1939-10-06,0,0,NA,74,30,64
USC00298015,"SANDIA PARK, NM US",1939-10-07,0.31,0,NA,65,45,50
USC00298015,"SANDIA PARK, NM US",1939-10-08,1.33,0,NA,58,46,53
USC00298015,"SANDIA PARK, NM US",1939-10-09,0,0,NA,56,33,40
USC00298015,"SANDIA PARK, NM US",1939-10-10,0,0,NA,60,27,42
USC00298015,"SANDIA PARK, NM US",1939-10-11,0,0,NA,66,28,44
USC00298015,"SANDIA PARK, NM US",1939-10-12,0,0,NA,65,31,47
USC00298015,"SANDIA PARK, NM US",1939-10-13,0,0,NA,65,29,45
USC00298015,"SANDIA PARK, NM US",1939-10-14,0,0,NA,64,30,41
USC00298015,"SANDIA PARK, NM US",1939-10-15,0,0,NA,65,32,54
USC00298015,"SANDIA PARK, NM US",1939-10-16,0,0,NA,69,30,47
USC00298015,"SANDIA PARK, NM US",1939-10-17,0,0,NA,68,30,49
USC00298015,"SANDIA PARK, NM US",1939-10-18,0,0,NA,69,32,43
USC00298015,"SANDIA PARK, NM US",1939-10-19,0,0,NA,67,34,44
USC00298015,"SANDIA PARK, NM US",1939-10-20,0,0,NA,68,36,44
USC00298015,"SANDIA PARK, NM US",1939-10-21,0,0,NA,71,29,54
USC00298015,"SANDIA PARK, NM US",1939-10-22,0,0,NA,73,30,52
USC00298015,"SANDIA PARK, NM US",1939-10-23,0,0,NA,72,32,54
USC00298015,"SANDIA PARK, NM US",1939-10-24,0,0,NA,66,38,45
USC00298015,"SANDIA PARK, NM US",1939-10-25,0,0,NA,63,32,47
USC00298015,"SANDIA PARK, NM US",1939-10-26,0.05,0,NA,62,42,48
USC00298015,"SANDIA PARK, NM US",1939-10-27,0,0,NA,58,24,42
USC00298015,"SANDIA PARK, NM US",1939-10-28,0,0,NA,59,22,47
USC00298015,"SANDIA PARK, NM US",1939-10-29,0,0,NA,63,29,50
USC00298015,"SANDIA PARK, NM US",1939-10-30,0,0,NA,59,17,37
USC00298015,"SANDIA PARK, NM US",1939-10-31,0,0,NA,59,27,39
USC00298015,"SANDIA PARK, NM US",1939-11-01,0,NA,NA,67,34,45
USC00298015,"SANDIA PARK, NM US",1939-11-02,0,NA,NA,47,27,35
USC00298015,"SANDIA PARK, NM US",1939-11-03,0,NA,NA,55,15,32
USC00298015,"SANDIA PARK, NM US",1939-11-04,0,NA,NA,63,24,55
USC00298015,"SANDIA PARK, NM US",1939-11-05,0,NA,NA,60,32,50
USC00298015,"SANDIA PARK, NM US",1939-11-06,0.05,NA,NA,64,25,55
USC00298015,"SANDIA PARK, NM US",1939-11-07,0,NA,NA,65,24,57
USC00298015,"SANDIA PARK, NM US",1939-11-08,0,NA,NA,63,25,54
USC00298015,"SANDIA PARK, NM US",1939-11-09,0.49,0,NA,55,39,42
USC00298015,"SANDIA PARK, NM US",1939-11-10,0.39,0,NA,45,29,32
USC00298015,"SANDIA PARK, NM US",1939-11-11,0,NA,NA,54,22,38
USC00298015,"SANDIA PARK, NM US",1939-11-12,0,NA,NA,55,22,37
USC00298015,"SANDIA PARK, NM US",1939-11-13,0,NA,NA,54,23,36
USC00298015,"SANDIA PARK, NM US",1939-11-14,0,NA,NA,55,20,35
USC00298015,"SANDIA PARK, NM US",1939-11-15,0,NA,NA,56,20,34
USC00298015,"SANDIA PARK, NM US",1939-11-16,0,NA,NA,53,22,39
USC00298015,"SANDIA PARK, NM US",1939-11-17,0,NA,NA,53,23,46
USC00298015,"SANDIA PARK, NM US",1939-11-18,0,NA,NA,54,24,40
USC00298015,"SANDIA PARK, NM US",1939-11-19,0,NA,NA,53,17,47
USC00298015,"SANDIA PARK, NM US",1939-11-20,0,NA,NA,54,22,45
USC00298015,"SANDIA PARK, NM US",1939-11-21,0,NA,NA,57,21,50
USC00298015,"SANDIA PARK, NM US",1939-11-22,0,NA,NA,59,22,49
USC00298015,"SANDIA PARK, NM US",1939-11-23,0,NA,NA,60,20,50
USC00298015,"SANDIA PARK, NM US",1939-11-24,0,NA,NA,52,21,42
USC00298015,"SANDIA PARK, NM US",1939-11-25,0.08,NA,NA,47,24,41
USC00298015,"SANDIA PARK, NM US",1939-11-26,0.02,0.2,NA,43,25,32
USC00298015,"SANDIA PARK, NM US",1939-11-27,0.02,0.2,NA,35,27,31
USC00298015,"SANDIA PARK, NM US",1939-11-28,0,NA,NA,43,21,35
USC00298015,"SANDIA PARK, NM US",1939-11-29,0.42,2,0,43,26,36
USC00298015,"SANDIA PARK, NM US",1939-11-30,0,NA,NA,44,27,35
USC00298015,"SANDIA PARK, NM US",1939-12-01,0,0,NA,50,18,46
USC00298015,"SANDIA PARK, NM US",1939-12-02,0,0,NA,56,20,45
USC00298015,"SANDIA PARK, NM US",1939-12-03,0,0,NA,58,24,48
USC00298015,"SANDIA PARK, NM US",1939-12-04,0,0,NA,59,24,49
USC00298015,"SANDIA PARK, NM US",1939-12-05,0,0,NA,63,22,40
USC00298015,"SANDIA PARK, NM US",1939-12-06,0,0,NA,62,26,47
USC00298015,"SANDIA PARK, NM US",1939-12-07,0,0,NA,61,27,48
USC00298015,"SANDIA PARK, NM US",1939-12-08,0,0,NA,61,26,50
USC00298015,"SANDIA PARK, NM US",1939-12-09,0,0,NA,63,29,52
