STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-13,0,0,16,44,24,43
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-14,0,0,NA,46,29,45
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-15,0,0,13,45,23,38
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-16,0,0,11,49,26,43
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-17,0,0,10,47,29,44
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-18,0,0,8,55,33,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-19,0,0,6,53,44,51
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-20,0,0,NA,61,29,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-21,0,0,NA,64,42,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-22,0,0,0,63,42,57
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-23,0,0,0,64,35,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-24,0,0,0,60,35,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-25,0,0,0,55,34,54
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-26,0,0,0,55,32,37
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-27,0.02,0,0,45,25,44
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-28,0,0,0,48,25,47
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-29,0,0,0,58,24,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-30,0,0,0,68,31,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-03-31,0,0,0,68,35,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-01,0,0,0,56,28,39
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-02,0,0,0,62,30,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-03,0,0,0,64,30,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-04,0,0,0,64,35,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-05,0,0,0,67,36,66
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-06,0.02,0,0,67,43,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-07,0,0,0,57,40,46
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-08,0.19,0,0,56,37,45
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-09,0,0,0,53,33,49
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-10,0,0,0,52,26,52
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-11,0,0,0,57,24,57
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-12,0,0,0,65,35,65
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-13,0,0,0,68,35,66
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-14,0,0,0,66,37,47
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-15,0,0,0,50,27,47
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-16,0,0,0,55,31,52
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-17,0.06,0,0,55,35,40
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-18,0,0,0,52,28,50
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-19,0.08,0,0,51,29,39
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-20,NA,0.7,0,45,29,45
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-21,0.07,0,0,47,25,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-22,0.08,0,0,55,28,51
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-23,0,0,0,60,37,47
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-24,0,0,0,53,38,46
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-25,0,0,0,61,29,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-26,0,0,0,68,37,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-27,0,0,0,72,36,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-28,0,0,0,71,35,44
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-29,0,0,0,53,27,50
USC00102260,"CRATERS OF THE MOON, ID US",2004-04-30,0,0,0,62,26,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-01,0,0,0,69,40,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-02,0,0,0,73,41,72
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-03,0,0,0,77,47,76
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-04,0,0,0,76,45,74
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-05,0,0,0,75,50,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-06,0,0,0,74,48,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-07,0,0,0,NA,NA,NA
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-08,0,0,0,72,45,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-09,0,0,0,63,44,58
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-10,0,0,0,66,43,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-11,0.39,0,0,63,32,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-12,0.58,3,2,44,30,33
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-13,0.14,1,0,49,29,48
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-14,0,0,0,58,30,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-15,0,0,0,62,33,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-16,0.03,0,0,61,33,54
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-17,0,0,0,62,34,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-18,0.21,0,0,62,34,44
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-19,0,0,0,61,33,58
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-20,0.02,0,0,66,36,64
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-21,0,0,0,65,34,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-22,0.06,0,0,57,39,55
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-23,0.07,0,0,56,34,39
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-24,0.05,0,0,47,34,37
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-25,0,0,0,54,28,52
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-26,0.1,0,0,56,40,55
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-27,0,0,0,64,43,64
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-28,0.23,0,0,65,44,50
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-29,0.04,0,0,51,29,47
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-30,0,0,0,56,28,50
USC00102260,"CRATERS OF THE MOON, ID US",2004-05-31,0,0,0,65,32,64
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-01,0,0,0,71,41,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-02,0,0,0,76,50,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-03,0,0,0,83,48,82
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-04,0,0,0,84,50,75
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-05,0,0,0,82,52,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-06,0,0,0,81,55,66
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-07,0,0,0,68,37,66
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-08,0,0,0,70,43,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-09,0,0,0,73,44,70
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-10,0.08,0,0,71,41,50
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-11,0.04,0,0,60,34,59
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-12,0,0,0,67,42,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-13,0,0,0,71,50,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-14,0,0,0,73,47,72
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-15,0,0,0,71,37,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-16,0,0,0,70,39,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-17,0,0,0,72,41,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-18,0,0,0,71,42,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-19,0.07,0,0,74,43,71
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-20,0,0,0,72,49,70
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-21,0.01,0,0,73,42,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-22,0,0,0,80,45,78
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-23,0,0,0,85,45,81
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-24,0.05,0,0,85,59,71
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-25,0.28,0,0,78,52,57
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-26,0.08,0,0,78,47,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-27,0,0,0,82,54,75
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-28,0.02,0,0,81,50,79
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-29,0.24,0,0,79,49,75
USC00102260,"CRATERS OF THE MOON, ID US",2004-06-30,0,0,0,80,50,77
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-01,0,0,0,80,49,78
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-02,0,0,0,80,51,75
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-03,0.05,0,0,79,46,64
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-04,0.1,0,0,76,47,72
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-05,0,0,0,75,42,74
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-06,0,0,0,80,48,79
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-07,0,0,0,81,56,75
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-08,0,0,0,76,44,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-09,0,0,0,80,46,79
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-10,0,0,0,85,48,83
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-11,0,0,0,84,55,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-12,0,0,0,89,50,88
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-13,0,0,0,90,59,89
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-14,0,0,0,94,56,87
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-15,0,0,0,93,61,89
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-16,0.25,0,0,92,55,88
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-17,0.12,0,0,92,58,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-18,0.16,0,0,82,58,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-19,0.13,0,0,84,53,81
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-20,0,0,0,81,55,76
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-21,0,0,0,84,59,84
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-22,0,0,0,84,54,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-23,0.08,0,0,78,50,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-24,0,0,0,83,52,83
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-25,0,0,0,87,58,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-26,0,0,0,80,55,71
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-27,0,0,0,86,50,84
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-28,0,0,0,86,53,82
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-29,0,0,0,87,54,86
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-30,0,0,0,87,50,85
USC00102260,"CRATERS OF THE MOON, ID US",2004-07-31,0,0,0,90,56,89
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-01,0,0,0,91,58,87
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-02,0,0,0,90,60,81
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-03,0.24,0,0,84,50,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-04,0.02,0,0,87,54,85
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-05,0,0,0,88,54,83
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-06,0,0,0,84,51,77
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-07,0,0,0,79,52,76
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-08,0,0,0,81,44,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-09,0,0,0,86,49,85
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-10,0,0,0,90,53,88
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-11,0,0,0,90,57,84
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-12,0,0,0,90,53,87
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-13,0,0,0,91,58,88
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-14,0,0,0,90,56,82
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-15,0,0,0,88,62,83
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-16,0.05,0,0,85,58,83
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-17,0.03,0,0,83,54,72
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-18,0.14,0,0,75,53,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-19,0.11,0,0,77,47,77
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-20,0.39,0,0,78,51,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-21,0,0,0,81,52,79
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-22,0.15,0,0,80,52,54
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-23,0.26,0,0,61,42,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-24,0,0,0,66,39,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-25,0.13,0,0,66,47,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-26,0.18,0,0,65,40,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-27,0.07,0,0,65,35,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-28,0,0,0,72,39,71
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-29,0,0,0,76,42,76
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-30,0,0,0,81,50,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-08-31,0,0,0,85,48,84
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-01,0,0,0,85,55,81
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-02,0,0,0,82,50,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-03,0,0,0,64,39,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-04,0,0,0,65,34,64
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-05,0,0,0,70,39,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-06,0,0,0,71,39,70
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-07,0,0,0,79,40,78
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-08,0,0,0,80,48,79
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-09,0,0,0,79,50,77
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-10,0,0,0,79,50,76
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-11,0,0,0,82,49,80
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-12,0,0,0,82,56,58
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-13,0.12,0,0,63,40,59
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-14,0.04,0,0,61,31,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-15,0,0,0,62,33,60
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-16,0.06,0,0,64,41,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-17,0,0,0,74,41,73
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-18,0,0,0,74,49,56
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-19,0,0,0,57,39,45
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-20,0.74,0.5,0,47,32,38
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-21,0.04,0,0,47,28,46
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-22,0,0,0,57,29,55
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-23,0.02,0,0,66,33,65
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-24,0,0,0,70,38,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-25,0,0,0,72,40,72
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-26,0,0,0,75,42,74
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-27,0,0,0,75,46,74
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-28,0,0,0,78,44,78
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-29,0,0,0,66,39,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-09-30,0.02,0,0,66,43,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-01,0,0,0,67,44,58
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-02,0,0,0,70,37,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-03,0,0,0,71,39,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-04,0,0,0,70,38,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-05,0,0,0,70,37,67
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-06,0,0,0,69,38,68
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-07,0,0,0,69,47,69
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-08,0,0,0,73,39,71
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-09,0,0,0,65,41,55
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-10,0,0,0,52,38,48
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-11,0,0,0,63,31,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-12,0,0,0,65,34,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-13,0,0,0,63,35,62
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-14,0,0,0,67,36,66
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-15,0,0,0,64,37,61
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-16,0,0,0,66,42,63
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-17,0,0,0,54,36,45
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-18,0.52,0,0,45,31,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-19,0,0,0,51,26,43
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-20,0,0,0,48,27,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-21,1.1,0,0,47,27,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-22,0,0,0,47,23,44
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-23,0.4,0,0,37,24,34
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-24,0,0,0,38,24,36
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-25,0,0,0,41,22,40
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-26,0.22,1.5,0,40,31,37
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-27,0.11,0,0,54,35,51
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-28,0.45,0,0,51,31,34
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-29,0.02,0,0,43,26,40
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-30,0,0,0,40,29,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-10-31,0,0,0,38,19,31
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-01,0,0,0,36,13,35
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-02,0,0,0,43,18,40
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-03,0.03,0.1,0,40,20,31
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-04,0.05,0.3,0,55,24,51
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-05,0,0,0,56,26,54
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-06,0,0,0,57,24,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-07,0,0,0,58,26,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-08,0,0,0,51,30,48
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-09,0,0,0,59,36,53
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-10,0,0,0,48,34,43
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-11,0,0,0,45,33,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-12,0,0,0,55,30,49
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-13,0,0,0,46,26,40
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-14,0,0,0,33,24,33
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-15,0,0,0,41,29,36
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-16,0,0,0,47,23,43
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-17,0,0,0,46,21,42
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-18,0,0,0,38,21,30
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-19,0,0,0,38,22,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-20,0,0,0,38,16,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-21,0,0,0,35,9,30
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-22,0,0,0,34,14,28
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-23,0,0,0,38,15,33
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-24,0,0,0,41,18,39
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-25,0,0,0,40,25,36
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-26,0,0,0,37,16,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-27,0.05,0.5,1,24,12,23
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-28,0,0,0,29,6,24
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-29,0,0,0,25,1,15
USC00102260,"CRATERS OF THE MOON, ID US",2004-11-30,0,0,0,22,3,16
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-01,0,0,0,26,2,21
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-02,0,0,0,17,1,14
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-03,0,0,0,17,11,16
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-04,0,0,0,26,11,24
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-05,0,0,0,33,9,27
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-06,0.01,0.2,0,25,13,24
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-07,0.81,9,9,29,20,28
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-08,0.42,5.5,13,31,23,28
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-09,0,0,13,36,29,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-10,0,0,11,44,25,34
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-11,0,0,9,45,28,37
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-12,0,0,8,39,26,39
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-13,0,0,8,44,26,36
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-14,0,0,8,42,20,35
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-15,0,0,7,44,18,36
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-16,0,0,7,25,9,23
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-17,0,0,7,28,13,26
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-18,0,0,7,28,13,23
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-19,0,0,7,33,11,30
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-20,0,0,6,30,14,18
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-21,0,0,6,24,4,19
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-22,0,0,6,28,7,22
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-23,0,0,6,18,-6,15
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-24,0,0,6,20,-1,14
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-25,0,0,6,28,6,21
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-26,0,0,6,35,12,29
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-27,0,0,6,39,23,35
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-28,0,0,6,40,24,32
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-29,0.63,6,12,32,27,31
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-30,0.5,5.5,17,32,16,29
USC00102260,"CRATERS OF THE MOON, ID US",2004-12-31,0.78,9.5,24,27,18,23
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-01,0.08,1,25,24,11,18
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-02,0.02,0.3,24,22,5,16
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-03,0.02,0.8,24,30,19,27
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-04,0.02,0.4,24,23,7,20
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-05,0.02,0.2,24,21,13,13
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-06,0,0,24,15,3,10
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-07,0.07,2,26,17,0,15
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-08,1.25,14.5,35,26,16,23
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-09,0.2,2,35,29,13,26
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-10,0,0,34,34,9,20
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-11,0,0,33,26,15,22
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-12,0,0,33,22,4,17
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-13,0,0,32,23,7,18
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-14,0,0,NA,23,-4,8
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-15,0,0,NA,22,-4,14
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-16,0,0,30,30,12,22
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-17,0,0,30,22,9,19
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-18,0,0,29,31,15,25
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-19,0,0,29,43,16,33
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-20,0,0,29,46,20,33
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-21,0,0,28,39,20,28
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-22,0,0,NA,NA,NA,NA
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-23,0,0,27,45,19,30
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-24,0,0,27,44,18,33
USC00102260,"CRATERS OF THE MOON, ID US",2005-01-25,0,0,26,43,16,37
